Date,T2M,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN
1987-04-27,17.98,4.07,0.5,87.09,19.52
1987-04-28,17.16,3.03,0.56,89.12,14.37
1987-04-29,16.88,5.33,0.7,89.46,17.93
1987-04-30,16.05,3.3,0.58,91.76,13.33
1987-05-01,16.92,9.77,0.41,87.99,19.69
1987-05-02,17.19,6.04,0.46,86.91,9.81
1987-05-03,16.16,4.24,0.81,89.73,18.92
1987-05-04,16.11,8.74,0.84,89.27,18.02
1987-05-05,15.89,9.69,0.79,91.87,14.95
1987-05-06,17.06,13.0,0.82,89.43,9.56
1987-05-07,17.06,9.51,0.7,88.82,20.5
1987-05-08,16.62,13.01,0.74,90.75,15.5
1987-05-09,16.41,9.52,0.93,87.54,18.42
1987-05-10,16.23,11.51,0.88,88.14,14.51
1987-05-11,15.55,2.33,0.68,89.88,19.49
1987-05-12,16.87,6.71,0.7,86.05,18.25
1987-05-13,17.07,6.84,0.64,89.02,21.82
1987-05-14,17.15,7.9,0.67,90.11,12.86
1987-05-15,16.74,6.55,0.69,89.7,12.18
1987-05-16,16.92,1.99,0.72,87.99,17.04
1987-05-17,16.8,4.74,0.63,90.2,17.53
1987-05-18,16.38,3.1,0.74,90.66,17.1
1987-05-19,17.25,1.9,0.8,88.77,18.09
1987-05-20,16.79,2.95,0.7,90.71,13.28
1987-05-21,16.86,12.38,0.81,89.35,16.49
1987-05-22,15.45,5.03,0.68,92.23,14.79
1987-05-23,15.35,0.92,0.72,91.67,11.99
1987-05-24,16.07,1.03,0.82,88.14,18.18
1987-05-25,16.49,0.43,0.68,85.21,20.29
1987-05-26,16.11,8.34,0.69,87.68,18.34
1987-05-27,16.1,18.75,0.68,91.95,16.23
1987-05-28,15.15,3.25,0.99,87.55,12.46
1987-05-29,15.03,0.07,0.82,79.01,14.13
1987-05-30,15.49,0.02,0.62,80.72,12.34
1987-05-31,15.58,0.05,0.56,85.76,13.01
1987-06-01,15.62,0.22,0.46,85.06,9.01
1987-06-02,15.91,28.32,0.36,91.17,11.73
1987-06-03,16.46,11.17,0.5,85.68,14.76
1987-06-04,16.76,17.05,0.51,87.33,13.73
1987-06-05,16.15,12.09,0.44,91.96,13.19
1987-06-06,16.02,0.53,0.53,90.7,13.51
1987-06-07,16.3,0.22,0.64,83.41,11.92
1987-06-08,14.76,0.38,0.72,81.64,11.91
1987-06-09,14.86,0.01,0.56,72.62,10.62
1987-06-10,15.21,0.18,0.65,76.9,18.2
1987-06-11,15.67,0.12,0.67,82.46,20.83
1987-06-12,15.77,0.31,0.75,85.28,20.22
1987-06-13,15.0,0.15,0.82,83.56,17.9
1987-06-14,14.63,0.0,0.89,80.29,16.79
1987-06-15,15.02,0.0,0.76,82.49,17.93
1987-06-16,15.59,0.26,0.77,81.29,18.69
1987-06-17,16.13,0.29,0.82,79.52,21.94
1987-06-18,16.03,0.29,0.81,81.48,17.97
1987-06-19,16.43,0.83,0.71,80.25,19.62
1987-06-20,15.28,0.52,0.85,83.52,16.21
1987-06-21,13.95,0.11,0.97,82.42,19.71
1987-06-22,13.77,0.12,0.89,78.65,16.78
1987-06-23,14.27,0.0,0.99,73.78,16.82
1987-06-24,15.47,0.57,0.84,77.27,19.29
1987-06-25,16.14,0.53,0.83,79.64,17.86
1987-06-26,15.59,0.16,0.78,79.49,16.42
1987-06-27,15.84,0.04,0.66,75.53,15.48
1987-06-28,15.68,0.02,0.69,77.54,16.83
1987-06-29,15.58,0.0,0.64,77.31,12.22
1987-06-30,15.25,0.37,0.75,77.99,13.02
1987-07-01,16.19,0.75,0.47,75.17,18.61
1987-07-02,16.81,2.29,0.66,79.16,19.78
1987-07-03,17.05,2.69,0.67,77.55,22.03
1987-07-04,16.75,1.59,0.74,77.54,21.43
1987-07-05,15.45,0.19,0.91,75.41,20.58
1987-07-06,14.89,0.31,0.91,77.66,22.04
1987-07-07,15.54,0.17,0.87,78.58,20.79
1987-07-08,15.45,0.03,1.14,78.4,20.9
1987-07-09,15.63,0.0,1.01,76.71,18.42
1987-07-10,15.9,0.02,0.81,75.36,19.18
1987-07-11,16.24,0.04,0.92,75.76,18.82
1987-07-12,16.21,0.64,0.98,76.12,18.0
1987-07-13,15.97,0.17,1.15,77.48,15.55
1987-07-14,14.77,0.13,1.17,78.09,20.76
1987-07-15,15.35,0.12,1.19,78.75,18.75
1987-07-16,15.12,0.12,1.12,80.16,19.6
1987-07-17,15.04,0.02,1.07,78.14,21.14
1987-07-18,14.97,0.0,1.07,75.49,18.21
1987-07-19,15.56,0.0,0.86,71.67,21.31
1987-07-20,15.57,8.12,0.74,74.04,18.43
1987-07-21,16.77,8.2,0.73,75.69,19.04
1987-07-22,16.17,27.08,0.84,78.26,19.82
1987-07-23,15.53,9.52,1.03,79.92,15.37
1987-07-24,15.3,5.15,1.06,82.34,22.26
1987-07-25,15.68,0.01,0.99,82.13,16.8
1987-07-26,15.61,0.02,0.98,81.39,19.84
1987-07-27,15.68,0.02,0.99,77.28,15.27
1987-07-28,16.48,0.0,0.96,75.08,18.25
1987-07-29,16.98,0.05,1.08,76.98,18.79
1987-07-30,16.43,0.07,1.28,78.53,19.33
1987-07-31,16.03,0.02,1.19,79.42,20.75
1987-08-01,15.68,0.06,1.18,77.56,18.15
1987-08-02,15.63,0.07,1.17,75.4,19.03
1987-08-03,16.16,0.13,1.31,74.67,14.89
1987-08-04,16.4,0.01,1.44,75.68,22.29
1987-08-05,16.21,0.0,1.35,71.22,20.35
1987-08-06,15.66,0.0,1.48,70.47,21.9
1987-08-07,14.86,0.0,1.45,70.76,22.91
1987-08-08,15.14,0.0,1.42,71.3,20.48
1987-08-09,15.77,0.01,1.47,73.95,20.81
1987-08-10,15.99,0.01,1.44,78.79,21.11
1987-08-11,16.79,0.02,1.18,73.76,19.71
1987-08-12,17.28,0.01,0.89,72.19,18.19
1987-08-13,17.13,0.05,0.67,74.55,12.23
1987-08-14,16.12,2.85,1.21,80.12,12.56
1987-08-15,15.7,7.19,1.2,83.2,15.31
1987-08-16,16.5,4.37,1.21,80.87,17.09
1987-08-17,17.06,3.03,1.13,77.23,20.68
1987-08-18,17.29,4.04,1.26,75.39,14.27
1987-08-19,17.21,0.39,1.23,76.82,19.52
1987-08-20,17.16,0.0,1.27,74.93,21.29
1987-08-21,16.77,0.01,1.29,72.0,22.55
1987-08-22,17.09,0.02,1.03,75.41,18.25
1987-08-23,17.15,0.31,1.14,79.5,14.22
1987-08-24,17.67,0.57,0.84,77.42,15.42
1987-08-25,17.69,0.63,1.08,78.76,16.91
1987-08-26,17.85,0.0,1.07,75.76,11.05
1987-08-27,17.48,0.1,1.0,78.29,21.23
1987-08-28,17.57,0.0,1.15,76.57,18.77
1987-08-29,17.81,0.0,1.3,72.93,17.5
1987-08-30,17.46,0.21,1.43,73.55,20.73
1987-08-31,17.23,0.11,1.31,71.56,21.3
1987-09-01,18.4,0.24,1.08,66.49,21.22
1987-09-02,18.7,0.15,0.96,67.17,18.43
1987-09-03,18.62,1.15,1.05,71.84,15.66
1987-09-04,18.74,0.83,0.87,70.22,21.34
1987-09-05,18.48,1.69,0.94,73.89,21.14
1987-09-06,18.01,2.71,1.11,76.11,19.73
1987-09-07,16.63,3.13,1.02,80.53,17.87
1987-09-08,17.04,0.17,1.18,78.09,24.04
1987-09-09,17.77,0.02,1.37,73.49,24.19
1987-09-10,17.68,0.01,1.35,65.49,24.62
1987-09-11,17.68,0.59,1.26,67.9,19.22
1987-09-12,18.69,0.08,1.0,68.38,16.91
1987-09-13,18.75,0.94,0.75,71.2,15.62
1987-09-14,18.25,1.58,1.01,77.99,12.9
1987-09-15,17.36,2.08,0.82,82.39,21.25
1987-09-16,17.25,1.52,0.86,78.93,22.6
1987-09-17,17.95,1.09,0.84,78.17,11.03
1987-09-18,16.91,1.91,0.69,83.92,11.3
1987-09-19,17.47,3.65,1.08,80.09,16.72
1987-09-20,17.74,2.17,0.81,78.31,14.91
1987-09-21,18.03,2.79,0.95,76.03,19.58
1987-09-22,18.28,2.9,1.02,75.48,18.63
1987-09-23,18.91,0.33,0.89,72.47,12.1
1987-09-24,17.74,1.35,0.67,82.52,14.56
1987-09-25,17.75,4.11,0.85,80.6,20.19
1987-09-26,17.03,3.95,0.63,81.96,19.07
1987-09-27,17.52,5.99,0.64,82.48,15.71
1987-09-28,18.13,1.14,0.48,79.39,19.8
1987-09-29,18.17,1.7,0.7,78.9,17.57
1987-09-30,17.92,1.39,0.63,81.34,11.08
1987-10-01,18.08,4.37,0.76,82.75,19.9
1987-10-02,17.79,3.91,0.67,85.52,22.9
1987-10-03,18.36,1.44,0.96,77.14,20.37
1987-10-04,16.53,0.97,1.32,77.76,18.62
1987-10-05,16.67,0.02,1.35,71.36,23.66
1987-10-06,17.18,0.28,1.32,75.67,23.42
1987-10-07,17.85,0.04,1.19,73.95,17.29
1987-10-08,18.15,0.1,1.12,71.55,23.28
1987-10-09,18.35,1.31,1.02,72.6,16.73
1987-10-10,18.13,1.26,1.01,75.39,11.85
1987-10-11,19.21,0.45,0.89,72.19,23.63
1987-10-12,18.44,1.01,0.94,76.17,22.08
1987-10-13,18.38,0.62,0.91,74.43,21.44
1987-10-14,17.82,1.91,0.81,77.22,19.35
1987-10-15,17.97,0.63,0.95,73.66,18.42
1987-10-16,17.89,0.74,0.8,77.47,19.16
1987-10-17,18.23,2.39,0.76,77.58,19.08
1987-10-18,17.45,1.9,0.66,82.92,15.84
1987-10-19,18.49,11.39,0.75,78.16,18.53
1987-10-20,18.36,7.35,0.7,82.73,14.07
1987-10-21,17.44,4.88,0.69,84.97,17.77
1987-10-22,17.47,1.57,0.66,83.86,22.53
1987-10-23,17.13,2.46,0.54,84.81,13.69
1987-10-24,18.28,1.49,0.74,77.33,21.83
1987-10-25,18.74,0.38,0.88,69.25,21.1
1987-10-26,18.66,1.05,0.89,75.06,21.89
1987-10-27,18.84,0.6,0.88,72.47,22.32
1987-10-28,18.8,1.06,0.93,71.43,20.86
1987-10-29,18.42,0.7,0.81,76.66,19.31
1987-10-30,17.33,0.62,0.78,82.16,16.08
1987-10-31,17.96,2.49,0.89,73.5,17.47
1987-11-01,17.37,3.01,0.89,82.18,15.4
1987-11-02,17.38,1.21,0.96,75.92,16.02
1987-11-03,18.13,0.12,1.0,71.33,24.28
1987-11-04,19.04,0.31,0.87,70.77,23.16
1987-11-05,18.21,1.06,0.76,77.99,16.82
1987-11-06,16.73,5.17,0.63,88.25,9.44
1987-11-07,17.43,3.18,0.65,82.53,19.73
1987-11-08,17.24,7.25,0.61,83.72,16.24
1987-11-09,17.34,7.39,0.75,82.32,17.71
1987-11-10,17.21,1.06,0.6,83.4,18.12
1987-11-11,17.12,3.08,0.47,83.3,17.1
1987-11-12,17.74,6.03,0.51,84.36,15.05
1987-11-13,17.03,5.47,0.6,84.99,14.26
1987-11-14,18.07,10.99,0.5,83.71,17.92
1987-11-15,18.4,11.07,0.47,83.65,20.12
1987-11-16,16.71,10.97,0.5,89.19,19.19
1987-11-17,16.87,17.15,0.69,85.95,18.07
1987-11-18,17.49,8.9,0.74,81.19,13.01
1987-11-19,17.11,13.67,0.82,83.14,20.84
1987-11-20,17.19,14.07,0.86,82.23,16.63
1987-11-21,17.33,1.66,0.78,81.7,16.77
1987-11-22,17.62,3.04,0.79,83.42,16.63
1987-11-23,17.65,1.91,0.77,83.07,20.99
1987-11-24,17.83,2.14,0.76,81.25,21.08
1987-11-25,18.16,2.34,0.47,80.49,17.01
1987-11-26,17.42,29.99,0.46,86.94,14.92
1987-11-27,16.94,15.38,0.52,88.44,15.27
1987-11-28,16.71,6.44,0.65,88.53,15.19
1987-11-29,16.82,3.49,0.92,85.3,17.02
1987-11-30,17.19,1.33,0.77,83.54,16.73
1987-12-01,17.76,1.58,0.7,77.78,20.35
1987-12-02,17.91,1.07,0.76,77.0,19.04
1987-12-03,16.99,0.89,0.62,80.0,19.51
1987-12-04,17.71,2.65,0.57,82.28,20.13
1987-12-05,17.83,4.5,0.46,85.69,13.8
1987-12-06,17.71,2.2,0.64,83.53,20.69
1987-12-07,17.59,2.56,0.76,82.3,19.07
1987-12-08,17.17,4.66,0.7,86.14,15.42
1987-12-09,17.3,3.03,0.55,84.93,15.4
1987-12-10,18.14,1.1,0.5,81.7,19.05
1987-12-11,17.86,0.95,0.46,83.77,20.36
1987-12-12,18.48,1.11,0.63,81.56,17.74
1987-12-13,18.46,0.61,0.63,82.4,17.49
1987-12-14,17.86,0.37,0.66,80.94,21.55
1987-12-15,17.91,0.4,0.61,78.06,20.52
1987-12-16,18.45,0.48,0.67,76.97,19.34
1987-12-17,18.23,2.21,0.58,80.86,20.98
1987-12-18,17.59,1.54,0.5,81.35,18.74
1987-12-19,17.8,1.64,0.62,77.49,19.05
1987-12-20,17.52,2.78,0.77,80.2,11.65
1987-12-21,18.12,2.03,0.73,74.25,17.23
1987-12-22,18.21,0.46,0.69,76.17,21.42
1987-12-23,17.41,0.24,0.78,79.8,22.38
1987-12-24,17.46,0.13,0.76,77.39,21.37
1987-12-25,17.67,0.28,0.89,76.69,20.58
1987-12-26,18.54,0.37,0.88,70.68,20.08
1987-12-27,18.97,0.02,0.67,70.82,20.33
1987-12-28,18.32,0.01,0.88,72.47,22.75
1987-12-29,18.42,0.0,0.93,65.01,22.27
1987-12-30,17.71,0.01,0.71,70.2,23.57
1987-12-31,18.74,0.02,0.76,71.3,21.62
1988-01-01,18.39,3.21,0.64,78.62,15.64
1988-01-02,18.27,2.64,0.61,83.85,11.42
1988-01-03,18.83,2.27,0.72,74.83,12.65
1988-01-04,18.28,1.59,0.74,75.91,14.41
1988-01-05,18.19,2.75,0.83,77.59,20.22
1988-01-06,17.54,3.65,0.66,83.55,13.3
1988-01-07,17.76,0.81,0.65,81.82,17.7
1988-01-08,17.49,0.95,0.66,83.96,21.97
1988-01-09,17.97,4.94,0.43,82.52,18.72
1988-01-10,17.5,5.23,0.56,86.42,10.11
1988-01-11,16.91,1.27,0.79,83.48,18.7
1988-01-12,18.04,0.09,0.83,73.65,18.44
1988-01-13,18.63,0.19,0.84,72.55,23.23
1988-01-14,18.01,0.99,0.75,77.61,12.61
1988-01-15,17.53,5.56,0.72,84.27,14.43
1988-01-16,16.66,2.26,0.59,87.02,19.66
1988-01-17,17.23,2.32,0.64,83.34,14.38
1988-01-18,16.79,1.65,0.7,87.94,21.7
1988-01-19,16.57,2.22,0.73,83.84,13.58
1988-01-20,16.73,7.19,0.54,86.76,8.87
1988-01-21,16.69,6.19,0.61,80.38,16.31
1988-01-22,16.52,2.44,0.56,86.75,17.7
1988-01-23,17.26,1.85,0.56,78.76,19.2
1988-01-24,16.82,2.36,0.68,81.57,12.5
1988-01-25,17.14,0.59,0.82,78.01,18.41
1988-01-26,17.86,3.05,0.89,76.51,15.78
1988-01-27,18.06,2.03,0.81,75.89,23.15
1988-01-28,17.65,3.96,0.7,79.43,21.17
1988-01-29,16.92,2.8,0.66,82.96,19.42
1988-01-30,17.85,0.52,0.82,76.9,19.76
1988-01-31,17.92,1.97,0.78,77.87,20.89
1988-02-01,18.5,1.35,0.53,77.44,8.18
1988-02-02,18.98,1.7,0.4,76.29,24.6
1988-02-03,18.3,0.2,0.64,80.47,20.43
1988-02-04,17.93,0.92,0.76,82.31,15.07
1988-02-05,19.19,10.23,0.72,74.91,20.75
1988-02-06,18.64,11.13,0.74,78.06,26.28
1988-02-07,18.49,5.96,0.71,75.7,25.92
1988-02-08,18.67,4.78,0.71,76.91,14.52
1988-02-09,18.83,7.06,0.74,75.02,17.25
1988-02-10,18.37,6.35,0.71,77.18,18.89
1988-02-11,19.21,13.34,0.67,74.27,13.5
1988-02-12,18.93,1.91,0.72,75.74,12.58
1988-02-13,18.76,2.21,0.77,75.81,20.16
1988-02-14,18.26,9.87,0.64,80.79,14.66
1988-02-15,17.89,10.52,0.6,80.92,13.75
1988-02-16,17.1,0.84,0.69,80.52,19.08
1988-02-17,18.33,0.94,0.85,73.74,17.21
1988-02-18,18.26,8.0,0.85,73.41,11.97
1988-02-19,18.83,0.67,0.89,68.5,22.3
1988-02-20,18.67,1.22,0.93,72.45,19.35
1988-02-21,18.64,2.07,0.84,76.04,15.13
1988-02-22,18.53,3.29,0.72,81.32,10.25
1988-02-23,18.36,0.87,0.72,79.77,23.01
1988-02-24,19.24,0.71,0.72,74.18,18.67
1988-02-25,19.1,0.91,0.79,76.01,15.53
1988-02-26,19.32,4.51,0.99,76.81,17.36
1988-02-27,19.67,3.63,0.89,78.52,20.61
1988-02-28,20.17,2.31,0.78,72.56,20.72
1988-02-29,19.76,0.84,0.9,73.33,22.62
1988-03-01,18.4,0.54,0.73,80.36,20.92
1988-03-02,20.12,0.56,0.76,71.76,22.99
1988-03-03,20.56,3.19,0.81,67.56,19.3
1988-03-04,19.61,13.43,0.71,77.15,12.49
1988-03-05,18.95,10.83,0.8,79.41,16.17
1988-03-06,17.59,4.14,0.56,84.09,17.23
1988-03-07,17.56,4.44,0.58,84.37,11.54
1988-03-08,18.66,1.6,0.76,75.44,18.04
1988-03-09,18.35,9.19,0.8,81.05,20.72
1988-03-10,18.96,4.91,0.81,76.3,18.25
1988-03-11,18.05,3.54,0.84,84.17,19.66
1988-03-12,18.32,2.4,0.77,79.19,16.28
1988-03-13,18.65,0.89,0.77,75.1,13.66
1988-03-14,18.15,1.32,0.79,77.84,19.3
1988-03-15,18.09,1.38,0.82,79.26,14.76
1988-03-16,17.63,8.26,0.79,83.18,18.02
1988-03-17,17.75,4.58,0.56,80.7,16.34
1988-03-18,18.07,5.89,0.54,79.71,15.77
1988-03-19,18.85,8.61,0.5,78.17,19.29
1988-03-20,17.9,25.58,0.55,82.63,14.71
1988-03-21,17.07,14.52,0.33,85.6,14.56
1988-03-22,17.64,4.85,0.43,80.79,22.75
1988-03-23,17.99,4.84,0.49,82.35,21.08
1988-03-24,18.33,5.15,0.4,82.73,12.11
1988-03-25,18.16,5.72,0.55,84.13,22.8
1988-03-26,18.05,7.83,0.58,81.66,19.31
1988-03-27,18.35,3.15,0.58,79.88,22.17
1988-03-28,18.65,2.68,0.7,79.1,18.6
1988-03-29,18.47,7.73,0.73,80.42,20.88
1988-03-30,17.28,7.73,0.86,84.23,14.7
1988-03-31,17.75,4.35,0.85,78.45,13.61
1988-04-01,18.82,1.33,0.8,74.34,23.03
1988-04-02,17.45,2.46,0.85,83.01,22.01
1988-04-03,17.14,2.77,0.87,87.68,18.68
1988-04-04,17.42,2.5,0.81,85.59,20.09
1988-04-05,18.53,0.98,0.63,82.0,20.28
1988-04-06,19.51,4.07,0.45,79.86,16.73
1988-04-07,18.38,11.36,0.57,82.61,13.75
1988-04-08,18.02,5.43,0.7,83.6,19.61
1988-04-09,17.21,10.66,0.7,87.15,12.64
1988-04-10,18.18,9.68,0.54,80.78,13.99
1988-04-11,17.44,4.61,0.6,88.02,20.06
1988-04-12,16.92,4.15,0.9,89.41,18.48
1988-04-13,17.49,5.13,0.99,86.31,14.14
1988-04-14,17.02,5.14,0.83,88.27,16.68
1988-04-15,17.78,4.73,0.74,85.85,13.36
1988-04-16,17.7,9.25,0.74,85.89,20.66
1988-04-17,17.01,9.69,0.78,86.99,13.32
1988-04-18,15.81,27.43,0.73,91.95,16.06
1988-04-19,17.49,21.11,0.47,88.21,18.61
1988-04-20,18.58,9.31,0.52,86.21,13.42
1988-04-21,18.54,2.59,0.51,86.35,12.46
1988-04-22,17.54,8.64,0.55,89.77,15.65
1988-04-23,17.66,3.07,0.5,86.43,11.86
1988-04-24,17.91,1.09,0.49,83.64,20.28
1988-04-25,17.6,2.47,0.62,87.86,14.68
1988-04-26,17.92,6.37,0.53,83.61,13.71
1988-04-27,18.34,1.02,0.62,78.3,20.2
1988-04-28,18.05,5.91,0.65,84.71,21.65
1988-04-29,17.12,5.38,0.77,88.78,14.88
1988-04-30,16.82,6.26,0.66,87.3,12.18
1988-05-01,16.17,16.13,0.59,90.53,16.36
1988-05-02,16.52,9.77,0.77,87.98,19.26
1988-05-03,17.07,1.09,0.64,82.89,20.66
1988-05-04,16.79,1.03,0.62,85.1,17.36
1988-05-05,17.16,3.18,0.72,85.2,18.86
1988-05-06,17.12,10.13,0.63,88.69,17.99
1988-05-07,16.9,14.34,0.59,90.59,14.82
1988-05-08,17.31,12.6,0.68,88.22,11.09
1988-05-09,17.01,6.31,0.6,88.6,19.77
1988-05-10,16.39,8.65,0.78,89.27,15.95
1988-05-11,16.29,13.73,0.85,90.2,16.76
1988-05-12,16.43,0.76,0.83,88.02,18.14
1988-05-13,16.4,0.02,0.85,86.98,19.61
1988-05-14,16.52,0.6,0.76,83.86,20.98
1988-05-15,16.13,0.94,0.71,80.37,20.37
1988-05-16,16.72,1.56,0.77,76.93,18.98
1988-05-17,16.78,4.85,0.81,81.9,20.17
1988-05-18,16.36,4.22,0.79,89.06,16.58
1988-05-19,16.66,7.45,0.63,87.54,12.59
1988-05-20,16.39,11.93,0.67,86.52,14.3
1988-05-21,15.86,4.66,0.63,88.63,12.05
1988-05-22,16.14,7.88,0.75,88.64,16.37
1988-05-23,16.6,5.3,0.71,87.58,16.66
1988-05-24,16.42,1.73,0.75,86.15,17.47
1988-05-25,16.41,3.95,0.85,86.56,20.22
1988-05-26,16.23,0.0,0.77,86.18,20.78
1988-05-27,16.57,0.0,0.81,83.37,21.5
1988-05-28,17.03,0.0,0.88,80.28,20.27
1988-05-29,16.55,0.0,1.0,81.03,22.0
1988-05-30,16.22,0.0,0.93,79.93,20.85
1988-05-31,15.56,0.1,0.96,79.02,18.6
1988-06-01,15.7,0.0,1.05,76.53,22.87
1988-06-02,15.11,0.02,1.02,81.02,20.45
1988-06-03,16.08,0.47,0.92,81.33,22.45
1988-06-04,16.17,0.99,0.83,85.14,19.95
1988-06-05,16.57,2.02,0.97,83.45,22.72
1988-06-06,16.99,0.02,0.82,78.78,22.75
1988-06-07,17.14,0.13,0.77,77.35,16.7
1988-06-08,17.29,0.29,0.84,75.51,19.97
1988-06-09,17.91,0.1,0.69,73.6,18.99
1988-06-10,17.27,0.17,0.75,75.27,22.26
1988-06-11,17.05,0.1,0.72,74.32,18.64
1988-06-12,17.24,0.16,0.59,77.36,18.32
1988-06-13,16.75,0.09,0.65,78.58,20.52
1988-06-14,16.18,0.2,0.8,80.92,19.86
1988-06-15,16.26,1.75,0.94,81.41,16.39
1988-06-16,16.16,0.21,1.06,82.26,14.71
1988-06-17,15.72,0.04,1.18,80.44,19.61
1988-06-18,15.34,0.19,1.17,81.24,14.12
1988-06-19,15.46,0.29,1.03,80.6,15.26
1988-06-20,15.98,0.0,1.02,78.64,19.9
1988-06-21,16.48,0.02,0.99,75.15,20.1
1988-06-22,16.67,0.02,0.97,73.61,19.95
1988-06-23,15.05,0.0,1.12,76.24,21.74
1988-06-24,14.24,0.0,1.13,74.15,21.97
1988-06-25,15.38,0.0,1.25,77.54,18.34
1988-06-26,15.72,0.03,1.03,80.88,16.9
1988-06-27,15.32,0.0,1.03,79.82,17.78
1988-06-28,15.77,0.0,0.86,75.19,20.21
1988-06-29,16.54,0.0,0.76,72.58,16.14
1988-06-30,16.56,0.64,0.79,74.86,16.8
1988-07-01,16.08,0.1,0.99,77.05,16.36
1988-07-02,15.87,0.0,0.96,75.13,19.86
1988-07-03,15.37,0.0,0.97,66.5,21.9
1988-07-04,15.42,0.0,0.98,65.32,21.15
1988-07-05,15.21,0.0,0.86,67.24,21.08
1988-07-06,14.78,0.0,0.92,66.09,21.23
1988-07-07,15.19,0.01,0.87,67.85,18.7
1988-07-08,15.81,0.0,0.96,68.35,19.02
1988-07-09,16.88,0.08,0.78,69.37,20.0
1988-07-10,17.24,0.3,0.9,72.76,18.15
1988-07-11,16.99,0.4,0.79,77.2,16.0
1988-07-12,16.29,0.06,0.82,77.32,12.66
1988-07-13,17.2,0.05,0.8,70.7,13.46
1988-07-14,16.57,0.31,0.75,73.39,13.37
1988-07-15,15.08,0.38,0.89,78.69,12.95
1988-07-16,14.99,0.4,1.08,77.42,10.83
1988-07-17,15.84,0.47,0.97,75.27,10.64
1988-07-18,17.04,0.34,0.96,71.76,13.27
1988-07-19,16.96,0.22,1.01,71.85,22.75
1988-07-20,17.07,0.02,0.96,67.39,19.79
1988-07-21,17.51,0.66,0.85,68.33,18.07
1988-07-22,18.06,2.19,0.63,69.54,10.67
1988-07-23,17.04,0.85,0.78,77.72,17.21
1988-07-24,17.53,6.33,0.79,76.18,14.08
1988-07-25,17.83,1.7,0.69,74.29,13.84
1988-07-26,17.08,1.27,0.89,73.95,16.75
1988-07-27,16.6,0.29,1.03,72.0,19.29
1988-07-28,16.15,0.0,1.03,69.89,21.09
1988-07-29,16.1,0.0,0.88,68.15,23.38
1988-07-30,16.98,0.12,0.86,67.63,13.82
1988-07-31,16.98,0.2,1.1,74.54,10.75
1988-08-01,17.91,0.0,1.17,70.78,20.48
1988-08-02,17.11,1.78,1.11,71.14,15.11
1988-08-03,17.13,3.09,0.92,74.51,15.87
1988-08-04,17.57,0.41,1.07,72.54,20.66
1988-08-05,17.77,0.02,1.05,73.27,18.05
1988-08-06,17.77,0.03,0.99,69.42,13.27
1988-08-07,17.64,0.37,0.79,65.22,8.83
1988-08-08,16.47,0.74,0.7,76.97,12.84
1988-08-09,16.89,2.36,0.85,76.79,18.38
1988-08-10,17.29,0.59,0.96,76.37,15.43
1988-08-11,17.59,0.05,1.22,72.12,20.18
1988-08-12,17.21,0.63,1.22,69.43,23.15
1988-08-13,16.39,0.53,1.19,72.9,15.25
1988-08-14,16.95,0.64,1.29,71.13,21.31
1988-08-15,17.02,0.22,1.38,68.97,21.55
1988-08-16,17.15,0.0,1.2,65.14,20.02
1988-08-17,17.54,0.65,1.01,60.6,18.96
1988-08-18,17.52,4.54,0.98,65.39,16.34
1988-08-19,17.18,0.37,1.1,66.93,18.16
1988-08-20,17.28,1.01,1.04,70.04,11.04
1988-08-21,17.65,0.26,1.13,71.17,13.21
1988-08-22,17.82,0.32,1.02,72.87,11.01
1988-08-23,18.2,0.84,1.01,72.27,15.23
1988-08-24,17.16,0.46,1.26,74.88,15.94
1988-08-25,18.22,0.13,1.18,67.19,12.8
1988-08-26,18.31,0.21,1.03,64.14,18.31
1988-08-27,18.06,0.96,1.05,69.98,13.54
1988-08-28,17.38,6.19,0.88,79.1,15.54
1988-08-29,16.98,5.67,0.93,77.47,20.28
1988-08-30,17.56,4.33,1.27,72.88,23.77
1988-08-31,17.83,2.17,1.37,68.16,22.1
1988-09-01,17.99,0.27,1.17,65.21,21.43
1988-09-02,18.01,7.02,1.32,69.58,18.22
1988-09-03,18.34,3.12,1.17,71.45,12.81
1988-09-04,17.86,0.04,1.07,64.75,18.15
1988-09-05,17.55,0.0,1.21,57.33,20.73
1988-09-06,17.14,0.0,1.25,66.34,22.28
1988-09-07,17.23,0.04,1.25,69.59,21.11
1988-09-08,18.7,0.41,1.11,66.41,19.0
1988-09-09,18.42,0.99,1.18,68.44,18.33
1988-09-10,18.34,2.8,0.98,68.37,17.72
1988-09-11,18.27,3.79,0.94,71.72,10.78
1988-09-12,17.68,1.68,1.13,74.47,14.72
1988-09-13,17.29,6.18,1.33,75.14,17.21
1988-09-14,16.52,7.39,1.2,77.72,16.57
1988-09-15,17.66,0.05,1.36,65.63,23.56
1988-09-16,18.19,0.1,1.06,64.75,23.54
1988-09-17,18.75,1.45,0.86,71.85,16.48
1988-09-18,18.79,0.94,0.85,74.62,21.02
1988-09-19,17.6,1.92,1.07,77.76,6.45
1988-09-20,16.95,7.79,1.22,77.69,21.34
1988-09-21,17.51,0.72,1.09,77.23,18.54
1988-09-22,17.2,0.12,0.92,75.82,19.66
1988-09-23,17.81,0.11,0.98,69.31,13.56
